14,0.41140977139586765,1280.4
2,0.3374803697994887,1283.0
6,0.28609439001839937,1289.4
7,1.102111609593149,1297.0
7,0.45868616722111827,1305.2
8,0.3275805244516222,1314.0
1,0.6432518946726865,1316.4
7,0.6759445243509254,1324.2
8,0.8801386254448792,1333.2
6,1.1469646899534438,1339.6
6,0.7975819707089686,1347.2
10,0.22287440409342746,1358.0
9,0.2914961406262534,1367.4
3,0.1399999999999988,1371.0
1,0.11562439189029303,1372.0
2,0.15754364474646398,1374.6
3,0.3456891667379821,1378.2
1,0.4012630060197425,1379.6
5,0.3600000000000008,1384.8
5,0.11872657663724787,1390.4
4,0.4381928799056422,1394.4
6,0.33778395462188565,1401.2
8,0.6245006004800945,1409.4
7,0.5913408492570095,1417.6
1,0.13064838307457163,1419.6
1,0.13112589370524694,1421.2
7,0.29299999999999926,1428.8
2,0.10846658471621423,1431.8
1,0.18965494984313,1434.0
1,0.16351758315239384,1435.6
5,0.29177559870558145,1441.0
5,0.24135658267385024,1447.0
1,0.34409301068170267,1448.6
1,0.8311401807156252,1450.0
13,0.1609627286051013,1463.6
3,0.6291621412640775,1467.4
15,0.10200000000000031,1483.4
1,0.16051479682571346,1486.4
6,0.7394572333813512,1493.2
3,0.2774166541503948,1497.2
1,0.1346179779969962,1499.4
2,0.12660568707605552,1501.6
2,0.3282072515956949,1503.6
4,0.14866068747318553,1507.8
1,0.1027034566117424,1509.2
1,0.27054204848784663,1510.8
4,0.419715379751564,1515.0
